pattern_id,file,category,kind,yaml_path,pattern,normalized_pattern,compile_ok,compile_error,empty_match,group_count,char_length,looks_broad,has_word_boundary,duplicate_exact_count,duplicate_same_kind_count
3530,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[0],\bbitte\s+(|formuliere|erklär|sag)\s+es\s+(klar|deutlich|direkt)\b,\bbitte\s+(|formuliere|erklär|sag)\s+es\s+(klar|deutlich|direkt)\b,True,,False,2,66,False,True,1,1
3531,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[1],\bich\s+brauche\s+(struktur|führung|klarheit|halt|orientierung)\b,\bich\s+brauche\s+(struktur|führung|klarheit|halt|orientierung)\b,True,,False,1,65,False,True,1,1
3532,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[2],\bich\s+komme\b[^.?!]*\bnicht\s+weiter\s+ohne\s+klare\s+anweisung\b,\bich\s+komme\b[^.?!]*\bnicht\s+weiter\s+ohne\s+klare\s+anweisung\b,True,,False,0,67,False,True,1,1
3533,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[3],\bsei\s+bitte\s+(direkt|klar)\b,\bsei\s+bitte\s+(direkt|klar)\b,True,,False,1,31,False,True,1,1
3534,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[4],\bich\s+möchte\b[^.?!]*\bkonkrete\s+schritte\b,\bich\s+möchte\b[^.?!]*\bkonkrete\s+schritte\b,True,,False,0,46,False,True,1,1
3535,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[5],\bich\s+will\b[^.?!]*\b(anleitung|führung)\b,\bich\s+will\b[^.?!]*\b(anleitung|führung)\b,True,,False,1,44,False,True,1,1
3536,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[6],\bich\s+weiß\s+nicht\b[^.?!]*\bwie\s+weiter\b[^.?!]*\bsag\s+mir\b,\bich\s+weiß\s+nicht\b[^.?!]*\bwie\s+weiter\b[^.?!]*\bsag\s+mir\b,True,,False,0,65,False,True,1,1
3537,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[7],\bbitte\s+entscheide\s+du\b,\bbitte\s+entscheide\s+du\b,True,,False,0,27,False,True,1,1
3538,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[8],\bich\s+kann\s+gerade\s+keine\s+entscheidung\s+treffen\b,\bich\s+kann\s+gerade\s+keine\s+entscheidung\s+treffen\b,True,,False,0,56,False,True,1,1
3539,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[9],\bgib\s+mir\s+einen\s+rahmen\b,\bgib\s+mir\s+einen\s+rahmen\b,True,,False,0,30,False,True,1,1
3540,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[10],\bich\s+verliere\s+den\s+faden\b,\bich\s+verliere\s+den\s+faden\b,True,,False,0,32,False,True,1,1
3541,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[11],\bleite\s+mich\b,\bleite\s+mich\b,True,,False,0,16,False,True,1,1
3542,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[12],"\bich\s+brauche\s+jemanden,\s+der\s+das\s+übernimmt\b","\bich\s+brauche\s+jemanden,\s+der\s+das\s+übernimmt\b",True,,False,0,53,False,True,1,1
3543,regulation_request.yaml,regulation_request,pattern,regulation_request.patterns[13],\bich\s+bin\s+auf\s+deine\s+anweisung\s+angewiesen\b,\bich\s+bin\s+auf\s+deine\s+anweisung\s+angewiesen\b,True,,False,0,52,False,True,1,1
3544,religious_spiritual.yaml,religious_spiritual,exclusion,religious_spiritual.exclusions[0],\boh mein gott\b,\bohmeingott\b,True,,False,0,16,False,True,1,1
3545,religious_spiritual.yaml,religious_spiritual,exclusion,religious_spiritual.exclusions[1],"\bmein gott[,!?. ]","\bmeingott[,!?.]",True,,False,0,18,False,True,1,1
3546,religious_spiritual.yaml,religious_spiritual,exclusion,religious_spiritual.exclusions[2],\bOMG\b,\bomg\b,True,,False,0,7,False,True,1,1
3547,religious_spiritual.yaml,religious_spiritual,exclusion,religious_spiritual.exclusions[3],"\bgott,\s*(warum|wieso|wie)\b","\bgott,\s*(warum|wieso|wie)\b",True,,False,1,29,False,True,1,1
3548,religious_spiritual.yaml,religious_spiritual,exclusion,religious_spiritual.exclusions[4],\bgott!\b,\bgott!\b,True,,False,0,9,False,True,1,1
3549,romance.yaml,romance,pattern,romance.patterns[0],\b(zurück\s+nach|zurück\s+in\s+mein\s+altes\s+Leben|wieder\s+sehen|wieder\s+begegnen|nach\s+all\s+den\s+Jahren)\b,\b(zurück\s+nach|zurück\s+in\s+mein\s+altes\s+leben|wieder\s+sehen|wieder\s+begegnen|nach\s+all\s+den\s+jahren)\b,True,,False,1,113,False,True,1,1
3550,romance.yaml,romance,pattern,romance.patterns[1],\b(herz(?:schlug|klopfte)|kloß\s+im\s+hals|mir\s+wurde\s+warm|Atmosphäre\s+zwischen\s+uns)\b,\b(herz(?:schlug|klopfte)|kloß\s+im\s+hals|mir\s+wurde\s+warm|atmosphäre\s+zwischen\s+uns)\b,True,,False,1,92,False,True,1,1
3551,romance.yaml,romance,pattern,romance.patterns[2],\b(ich\s+wusste\s+nicht|ich\s+konnte\s+nicht|doch\s+gleichzeitig|trotzdem\s+fühlte\s+ich)\b,\b(ich\s+wusste\s+nicht|ich\s+konnte\s+nicht|doch\s+gleichzeitig|trotzdem\s+fühlte\s+ich)\b,True,,False,1,91,False,True,1,1
3552,romance.yaml,romance,pattern,romance.patterns[3],\b(blickte\s+er\s+mich\s+an|kam\s+er\s+näher|berührte\s+er\s+meine\s+Wange|unsere\s+Blicke\s+trafen)\b,\b(blickte\s+er\s+mich\s+an|kam\s+er\s+näher|berührte\s+er\s+meine\s+wange|unsere\s+blicke\s+trafen)\b,True,,False,1,102,False,True,1,1
3553,romance.yaml,romance,pattern,romance.patterns[4],\b(ich\s+spürte\s+sein\s+Herzschlagen|ich\s+wollte\s+ihn\s+berühren|ich\s+fühlte\s+mich\s+so\s+lebendig|die\s+Chemie\s+zwischen\s+uns)\b,\b(ich\s+spürte\s+sein\s+herzschlagen|ich\s+wollte\s+ihn\s+berühren|ich\s+fühlte\s+mich\s+so\s+lebendig|die\s+chemie\s+zwischen\s+uns)\b,True,,False,1,136,False,True,1,1
3554,romance.yaml,romance,pattern,romance.patterns[5],"(?i)\b(weißt|weißt\s+du\s+noch)\b.{0,30}\b(als\s+wir)\b","(?i)\b(weißt|weißt\s+du\s+noch)\b.{0,30}\b(als\s+wir)\b",True,,False,2,55,True,True,1,1
3555,romance.yaml,romance,pattern,romance.patterns[6],(?i)\b(jene|diese|unsere)\s+(Nacht|Sommer|Stunden|Tage)\b,(?i)\b(jene|diese|unsere)\s+(nacht|sommer|stunden|tage)\b,True,,False,2,57,False,True,1,1
3556,romance.yaml,romance,pattern,romance.patterns[7],"(?i)\b(als\s+wir)\b.{0,20}\b(jung|zusammen|glücklich|verliebt|damals)\b","(?i)\b(als\s+wir)\b.{0,20}\b(jung|zusammen|glücklich|verliebt|damals)\b",True,,False,2,71,True,True,1,1
3557,romance.yaml,romance,pattern,romance.patterns[8],"(?i)\b(damals)\b,?\s+\b(als\s+wir)\b","(?i)\b(damals)\b,?\s+\b(als\s+wir)\b",True,,False,2,36,False,True,1,1
3558,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[0],\b(patient(in)?|diagnose|therapie|operation|klinisch|symptom)\b,\b(patient(in)?|diagnose|therapie|operation|klinisch|symptom)\b,True,,False,2,63,False,True,16,16
3559,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[1],\b(körpertemperatur|schmerzskala|behandlung)\b,\b(körpertemperatur|schmerzskala|behandlung)\b,True,,False,1,46,False,True,16,16
3560,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[2],\b(arzt|krankheit|medizin)\b,\b(arzt|krankheit|medizin)\b,True,,False,1,28,False,True,16,16
3561,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[3],\b(blauer\s+fleck|schürfwunde|prellung|verband|pflaster)\b,\b(blauer\s+fleck|schürfwunde|prellung|verband|pflaster)\b,True,,False,1,58,False,True,16,16
3562,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[4],\b(sterben|hospiz|pfleger|krankenzimmer)\b,\b(sterben|hospiz|pfleger|krankenzimmer)\b,True,,False,1,42,False,True,16,16
3563,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[5],\b(kind|baby|kleinkind)\b,\b(kind|baby|kleinkind)\b,True,,False,1,25,False,True,16,16
3564,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[6],\b(geburt|wehen)\b,\b(geburt|wehen)\b,True,,False,1,18,False,True,16,16
3565,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[7],\b(unfall|verletzung)\b,\b(unfall|verletzung)\b,True,,False,1,23,False,True,16,16
3566,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[8],\b(kälte|frieren|winter|schneesturm)\b,\b(kälte|frieren|winter|schneesturm)\b,True,,False,1,38,False,True,16,16
3567,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[9],\b(wüste|sonne|sommer|hitzewelle)\b,\b(wüste|sonne|sommer|hitzewelle)\b,True,,False,1,35,False,True,16,16
3568,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[10],\b(motor|maschine|sensor)\b,\b(motor|maschine|sensor)\b,True,,False,1,27,False,True,16,16
3569,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[11],\b(temperaturregelung|überhitzung)\b,\b(temperaturregelung|überhitzung)\b,True,,False,1,36,False,True,16,16
3570,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[12],\b(software|hardware|gerät|technologie)\b,\b(software|hardware|gerät|technologie)\b,True,,False,1,41,False,True,16,16
3571,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[13],\b(benutzeroberfläche|funktionalität)\b,\b(benutzeroberfläche|funktionalität)\b,True,,False,1,39,False,True,16,16
3572,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[14],\b(brandschutz|feuerwehr|brand|feuer)\b,\b(brandschutz|feuerwehr|brand|feuer)\b,True,,False,1,39,False,True,16,16
3573,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[15],\b(training|wettkampf|leistung|sportler(in)?)\b,\b(training|wettkampf|leistung|sportler(in)?)\b,True,,False,2,47,False,True,16,16
3574,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[16],\b(herzfrequenz|atemfrequenz|körperliche\s+leistung)\b,\b(herzfrequenz|atemfrequenz|körperliche\s+leistung)\b,True,,False,1,54,False,True,16,16
3575,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[17],\b(spieler(in)?|mannschaft|liga|turnier)\b,\b(spieler(in)?|mannschaft|liga|turnier)\b,True,,False,2,42,False,True,16,16
3576,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[18],\b(tor|punktestand|trainer(in)?|saison)\b,\b(tor|punktestand|trainer(in)?|saison)\b,True,,False,2,41,False,True,16,16
3577,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[19],\b(gewürz|schärfe|würzig|pikant|scharf)\b,\b(gewürz|schärfe|würzig|pikant|scharf)\b,True,,False,1,41,False,True,16,16
3578,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[20],\b(geschmack|aroma|kulinarisch|delikatesse)\b,\b(geschmack|aroma|kulinarisch|delikatesse)\b,True,,False,1,45,False,True,16,16
3579,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[21],\b(grill|ofen|herd|pfanne|kochen|braten)\b,\b(grill|ofen|herd|pfanne|kochen|braten)\b,True,,False,1,42,False,True,16,16
3580,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[22],\b(buffet|bankett|speise|essen|gericht)\b,\b(buffet|bankett|speise|essen|gericht)\b,True,,False,1,41,False,True,16,16
3581,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[23],\b(kunstwerk|installation|performance|künstler(in)?)\b,\b(kunstwerk|installation|performance|künstler(in)?)\b,True,,False,2,54,False,True,16,16
3582,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[24],\b(ausstellung|galerie|museum)\b,\b(ausstellung|galerie|museum)\b,True,,False,1,32,False,True,16,16
3583,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[25],\b(kleidung|kostüm|kleid|stoff)\b,\b(kleidung|kostüm|kleid|stoff)\b,True,,False,1,33,False,True,16,16
3584,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[26],\b(film|szene|regisseur(in)?|schauspieler(in)?)\b,\b(film|szene|regisseur(in)?|schauspieler(in)?)\b,True,,False,3,49,False,True,16,16
3585,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[27],\b(drehbuch|kamera|produktion|kino)\b,\b(drehbuch|kamera|produktion|kino)\b,True,,False,1,37,False,True,16,16
3586,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[28],\b(yoga|meditation|wellness|fitness|entspannung)\b,\b(yoga|meditation|wellness|fitness|entspannung)\b,True,,False,1,50,False,True,16,16
3587,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[29],\b(atemübung|körperbewusstsein|stressabbau)\b,\b(atemübung|körperbewusstsein|stressabbau)\b,True,,False,1,45,False,True,16,16
3588,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[30],\b(tier|haustier|wildtier|zoo|safari)\b,\b(tier|haustier|wildtier|zoo|safari)\b,True,,False,1,39,False,True,16,16
3589,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[31],\b(fell|pfote|schnauze|krallen)\b,\b(fell|pfote|schnauze|krallen)\b,True,,False,1,33,False,True,16,16
3590,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[32],\b(hund|katze|pferd|welpe|kater|hündin)\b,\b(hund|katze|pferd|welpe|kater|hündin)\b,True,,False,1,41,False,True,16,16
3591,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[33],\b(experiment|labor|forschung|wissenschaftler(in)?)\b,\b(experiment|labor|forschung|wissenschaftler(in)?)\b,True,,False,2,53,False,True,16,16
3592,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[34],\b(reaktion|prozess|chemisch|physikalisch)\b,\b(reaktion|prozess|chemisch|physikalisch)\b,True,,False,1,44,False,True,16,16
3593,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[35],\b(soldat(in)?|militär|kampf|krieg|waffe)\b,\b(soldat(in)?|militär|kampf|krieg|waffe)\b,True,,False,2,43,False,True,16,16
3594,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[36],\b(einsatz|mission|gefecht|truppe)\b,\b(einsatz|mission|gefecht|truppe)\b,True,,False,1,36,False,True,16,16
3595,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[37],\b(kaiser|ritter|mittelalter|epoche|dynastie)\b,\b(kaiser|ritter|mittelalter|epoche|dynastie)\b,True,,False,1,47,False,True,16,16
3596,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[38],\b(schlacht|herrscher(in)?|burgen)\b,\b(schlacht|herrscher(in)?|burgen)\b,True,,False,2,36,False,True,16,16
3597,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[39],\b(geschäft|unternehmen|firma|manager(in)?)\b,\b(geschäft|unternehmen|firma|manager(in)?)\b,True,,False,2,45,False,True,16,16
3598,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[40],\b(verkauf|strategie|kunden)\b,\b(verkauf|strategie|kunden)\b,True,,False,1,30,False,True,16,16
3599,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[41],\b(wirtschaft|markt|finanzen|investition)\b,\b(wirtschaft|markt|finanzen|investition)\b,True,,False,1,43,False,True,16,16
3600,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[42],\b(aktie|börse|konjunktur)\b,\b(aktie|börse|konjunktur)\b,True,,False,1,28,False,True,16,16
3601,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[43],\b(lied|musik|album|künstler(in)?)\b,\b(lied|musik|album|künstler(in)?)\b,True,,False,2,36,False,True,16,16
3602,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[44],\b(tonspur|melodie|rhythmus|komposition)\b,\b(tonspur|melodie|rhythmus|komposition)\b,True,,False,1,42,False,True,16,16
3603,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[45],\b(glauben|gott|kirche|religion|spiritualität)\b,\b(glauben|gott|kirche|religion|spiritualität)\b,True,,False,1,48,False,True,16,16
3604,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[46],\b(ritual|gebet|messe|seelsorge)\b,\b(ritual|gebet|messe|seelsorge)\b,True,,False,1,34,False,True,16,16
3605,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[47],\b(versuchung|sünde|teufel|moral|ethik|predigt|glaube)\b,\b(versuchung|sünde|teufel|moral|ethik|predigt|glaube)\b,True,,False,1,56,False,True,16,16
3606,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[48],\b(trauer|beerdigung|grab|verlust)\b,\b(trauer|beerdigung|grab|verlust)\b,True,,False,1,36,False,True,16,16
3607,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[49],\b(trost|trösten)\b,\b(trost|trösten)\b,True,,False,1,19,False,True,16,16
3608,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[50],\b(kleidung|jacke|hose|schuhe|mantel)\b,\b(kleidung|jacke|hose|schuhe|mantel)\b,True,,False,1,39,False,True,16,16
3609,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[51],\b(kinder|schule|kindergarten|klasse)\b,\b(kinder|schule|kindergarten|klasse)\b,True,,False,1,39,False,True,16,16
3610,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[52],\b(familie|oma|opa|onkel|tante)\b,\b(familie|oma|opa|onkel|tante)\b,True,,False,1,33,False,True,16,16
3611,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[53],\b(kind|baby|säugling|kleinkind)\b,\b(kind|baby|säugling|kleinkind)\b,True,,False,1,34,False,True,16,16
3612,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[54],\b(mutter|vater|oma|opa)\b,\b(mutter|vater|oma|opa)\b,True,,False,1,26,False,True,16,16
3613,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[55],\b(zimmer|küche|bad)\b,\b(zimmer|küche|bad)\b,True,,False,1,22,False,True,16,16
3614,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[56],\b(baum|landschaft|natur|pflanze|tier)\b,\b(baum|landschaft|natur|pflanze|tier)\b,True,,False,1,40,False,True,16,16
3615,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[57],\b(kunst|gemälde|skulptur|aktzeichnung)\b,\b(kunst|gemälde|skulptur|aktzeichnung)\b,True,,False,1,41,False,True,16,16
3616,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[58],\b(armut|obdachlos)\b,\b(armut|obdachlos)\b,True,,False,1,21,False,True,16,16
3617,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[59],\b(kleid|stoff|mode|outfit|mantel|jacke)\b,\b(kleid|stoff|mode|outfit|mantel|jacke)\b,True,,False,1,42,False,True,16,16
3618,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[60],\b(bus|bahn|zug|tram|supermarkt|schlange)\b,\b(bus|bahn|zug|tram|supermarkt|schlange)\b,True,,False,1,43,False,True,16,16
3619,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[61],\b(architektur|raum|ausstattung)\b,\b(architektur|raum|ausstattung)\b,True,,False,1,34,False,True,16,16
3620,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[62],\b(thema\b[^.?!]*\b(aufgreifen|berühren)),\b(thema\b[^.?!]*\b(aufgreifen|berühren)),True,,False,2,41,False,True,16,16
3621,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[63],\b(zeit\b[^.?!]*\b(rennt|drängt)),\b(zeit\b[^.?!]*\b(rennt|drängt)),True,,False,2,33,False,True,16,16
3622,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[64],\b(kälte|frost|wind|zugluft|frösteln)\b,\b(kälte|frost|wind|zugluft|frösteln)\b,True,,False,1,39,False,True,16,16
3623,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[65],\b(horror|grusel|spuk|gespenst)\b,\b(horror|grusel|spuk|gespenst)\b,True,,False,1,33,False,True,16,16
3624,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[66],\b(musik|orchester|chor|melodie|gesang|konzert)\b,\b(musik|orchester|chor|melodie|gesang|konzert)\b,True,,False,1,49,False,True,16,16
3625,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[67],\b(rührung|bewegend|ergriffen)\b,\b(rührung|bewegend|ergriffen)\b,True,,False,1,32,False,True,16,16
3626,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[68],\b(spannung|thriller|schauer)\b,\b(spannung|thriller|schauer)\b,True,,False,1,31,False,True,16,16
3627,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[69],\b(staat|regierung|parlament|behörde|justiz)\b,\b(staat|regierung|parlament|behörde|justiz)\b,True,,False,1,46,False,True,16,16
3628,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[70],\b(autoritär|totalitär|diktatur|regime)\b,\b(autoritär|totalitär|diktatur|regime)\b,True,,False,1,41,False,True,16,16
3629,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[71],\b(machtstruktur|machtkampf|machtverhältnis)\b,\b(machtstruktur|machtkampf|machtverhältnis)\b,True,,False,1,46,False,True,16,16
3630,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[72],\b(opposition|koalition|fraktion)\b,\b(opposition|koalition|fraktion)\b,True,,False,1,35,False,True,16,16
3631,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[73],\b(unterdrückung|unterjochung)\b,\b(unterdrückung|unterjochung)\b,True,,False,1,32,False,True,16,16
3632,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[74],\b(herrschaftsform|souveränität)\b,\b(herrschaftsform|souveränität)\b,True,,False,1,34,False,True,16,16
3633,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[75],\b(populismus|korruption|skandal|preissteigerung)\b,\b(populismus|korruption|skandal|preissteigerung)\b,True,,False,1,51,False,True,16,16
3634,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[76],\b(diebstahl|betrug)\b,\b(diebstahl|betrug)\b,True,,False,1,22,False,True,16,16
3635,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[77],\b(marketing|werbung)\b,\b(marketing|werbung)\b,True,,False,1,23,False,True,16,16
3636,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[78],\b(argument|these|diskurs|rhetorik)\b,\b(argument|these|diskurs|rhetorik)\b,True,,False,1,37,False,True,16,16
3637,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[79],\b(analyse|interpretation|bewertung)\b,\b(analyse|interpretation|bewertung)\b,True,,False,1,38,False,True,16,16
3638,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[80],\b(debatte|rede|vortrag|essay)\b,\b(debatte|rede|vortrag|essay)\b,True,,False,1,32,False,True,16,16
3639,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[81],\b(kritisch|kontrovers|umstritten)\b,\b(kritisch|kontrovers|umstritten)\b,True,,False,1,36,False,True,16,16
3640,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[82],\b(übertreibung|metapher|stilmittel)\b,\b(übertreibung|metapher|stilmittel)\b,True,,False,1,38,False,True,16,16
3641,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[83],\b(könig|königin|thron|reich|imperium)\b,\b(könig|königin|thron|reich|imperium)\b,True,,False,1,40,False,True,16,16
3642,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[84],\b(ritter|barbar|ork|elf|drache)\b,\b(ritter|barbar|ork|elf|drache)\b,True,,False,1,34,False,True,16,16
3643,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[85],\b(legion|pharao|imperator|königshaus)\b,\b(legion|pharao|imperator|königshaus)\b,True,,False,1,40,False,True,16,16
3644,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[86],\b(sklavenhalter|plantage|kolonial)\b,\b(sklavenhalter|plantage|kolonial)\b,True,,False,1,37,False,True,16,16
3645,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[87],\b(galere|kastell|festung)\b,\b(galere|kastell|festung)\b,True,,False,1,28,False,True,16,16
3646,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[88],\b(kämpf|schlag|stoßen|attacke|kampf)\b,\b(kämpf|schlag|stoßen|attacke|kampf)\b,True,,False,1,39,False,True,15,15
3647,romantic_gaze.yaml,romantic_gaze,exclusion,romantic_gaze.exclusions[89],\b(ringen|ringkampf)\b,\b(ringen|ringkampf)\b,True,,False,1,22,False,True,16,16
3648,romantic_gaze.yaml,romantic_gaze,pattern,romantic_gaze.patterns[0],\b(nagelte\s+mich\s+mit\s+seinem\s+blick\s+fest)\b,\b(nagelte\s+mich\s+mit\s+seinem\s+blick\s+fest)\b,True,,False,1,50,False,True,1,1
3649,romantic_gaze.yaml,romantic_gaze,pattern,romantic_gaze.patterns[1],"\b(blick)\b.{0,40}\b(intensiv|erotisch|hypnotisierend|ausgedehnt)\b","\b(blick)\b.{0,40}\b(intensiv|erotisch|hypnotisierend|ausgedehnt)\b",True,,False,2,67,True,True,1,1
3650,romantic_gaze.yaml,romantic_gaze,pattern,romantic_gaze.patterns[2],\b(blick\s+(traf|fixierte|fesselte))\b,\b(blick\s+(traf|fixierte|fesselte))\b,True,,False,2,38,False,True,1,1
3651,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[0],\b(patient(in)?|diagnose|therapie|operation|klinisch|symptom)\b,\b(patient(in)?|diagnose|therapie|operation|klinisch|symptom)\b,True,,False,2,63,False,True,16,16
3652,sadistic_ideology_and_dehumanization.yaml,sadistic_ideology_and_dehumanization,exclusion,sadistic_ideology_and_dehumanization.exclusions[1],\b(körpertemperatur|schmerzskala|behandlung)\b,\b(körpertemperatur|schmerzskala|behandlung)\b,True,,False,1,46,False,True,16,16
